Day,Outdoor Temperature [TC] (°C)
02/11/2019 22:34,23.65
02/11/2019 23:04,23.60
02/11/2019 23:34,23.60
03/11/2019 00:04,23.53
03/11/2019 00:34,23.50
03/11/2019 01:04,23.45
03/11/2019 01:34,23.30
03/11/2019 02:04,23.17
03/11/2019 02:34,23.03
03/11/2019 03:04,22.90
03/11/2019 03:34,22.82
03/11/2019 04:04,22.72
03/11/2019 04:34,22.62
03/11/2019 05:04,22.52
03/11/2019 05:34,22.58
03/11/2019 06:04,22.93
03/11/2019 06:34,23.45
03/11/2019 07:04,24.05
03/11/2019 07:34,24.73
03/11/2019 08:04,25.72
03/11/2019 08:34,27.75
03/11/2019 09:04,29.45
03/11/2019 09:34,29.42
03/11/2019 10:04,29.75
03/11/2019 10:34,30.42
03/11/2019 11:04,31.35
03/11/2019 11:34,32.25
03/11/2019 12:04,31.87
03/11/2019 12:34,32.78
03/11/2019 13:04,33.23
03/11/2019 13:34,34.38
03/11/2019 14:04,34.32
03/11/2019 14:34,33.42
03/11/2019 15:04,31.67
03/11/2019 15:34,30.63
03/11/2019 16:04,29.05
03/11/2019 16:34,28.30
03/11/2019 17:04,27.73
03/11/2019 17:34,27.07
03/11/2019 18:04,26.55
03/11/2019 18:34,26.17
03/11/2019 19:04,25.90
03/11/2019 19:34,25.60
03/11/2019 20:04,25.38
03/11/2019 20:34,25.17
03/11/2019 21:04,25.03
03/11/2019 21:34,25.00
03/11/2019 22:04,24.90
03/11/2019 22:34,24.77
03/11/2019 23:04,24.60
03/11/2019 23:34,24.45
04/11/2019 00:04,24.25
04/11/2019 00:34,24.05
04/11/2019 01:04,23.90
04/11/2019 01:34,23.75
04/11/2019 02:04,23.62
04/11/2019 02:34,23.43
04/11/2019 03:04,23.25
04/11/2019 03:34,23.13
04/11/2019 04:04,23.03
04/11/2019 04:34,22.93
04/11/2019 05:04,22.82
04/11/2019 05:34,22.80
04/11/2019 06:04,23.12
04/11/2019 06:34,23.58
04/11/2019 07:04,24.28
04/11/2019 07:34,25.20
04/11/2019 08:04,26.50
04/11/2019 08:34,28.13
04/11/2019 09:04,29.58
04/11/2019 09:34,29.73
04/11/2019 10:04,30.22
04/11/2019 10:34,31.43
04/11/2019 11:04,31.95
04/11/2019 11:34,32.20
04/11/2019 12:04,31.92
04/11/2019 12:34,31.68
04/11/2019 13:04,32.35
04/11/2019 13:34,33.45
04/11/2019 14:04,34.62
04/11/2019 14:34,34.47
04/11/2019 15:04,33.20
04/11/2019 15:34,31.27
04/11/2019 16:04,30.47
04/11/2019 16:34,29.43
04/11/2019 17:04,28.83
04/11/2019 17:34,28.20
04/11/2019 18:04,27.47
04/11/2019 18:34,26.80
04/11/2019 19:04,26.33
04/11/2019 19:34,26.08
04/11/2019 20:04,25.82
04/11/2019 20:34,25.50
04/11/2019 21:04,25.25
04/11/2019 21:34,25.07
04/11/2019 22:04,25.00
04/11/2019 22:34,24.92
04/11/2019 23:04,24.78
04/11/2019 23:34,24.63
05/11/2019 00:04,24.47
05/11/2019 00:34,24.33
05/11/2019 01:04,24.20
05/11/2019 01:34,24.10
05/11/2019 02:04,23.98
05/11/2019 02:34,23.88
05/11/2019 03:04,23.80
05/11/2019 03:34,23.70
05/11/2019 04:04,23.60
05/11/2019 04:34,23.55
05/11/2019 05:04,23.50
05/11/2019 05:34,23.57
05/11/2019 06:04,23.95
05/11/2019 06:34,24.62
05/11/2019 07:04,25.10
05/11/2019 07:34,25.92
05/11/2019 08:04,27.03
05/11/2019 08:34,28.27
05/11/2019 09:04,29.60
05/11/2019 09:34,29.37
05/11/2019 10:04,30.43
05/11/2019 10:34,31.02
05/11/2019 11:04,32.12
05/11/2019 11:34,32.37
05/11/2019 12:04,31.95
05/11/2019 12:34,31.17
05/11/2019 13:04,31.20
05/11/2019 13:34,33.78
05/11/2019 14:04,33.63
05/11/2019 14:34,34.10
05/11/2019 15:04,32.48
05/11/2019 15:34,30.58
05/11/2019 16:04,29.55
05/11/2019 16:34,29.08
05/11/2019 17:04,28.63
05/11/2019 17:34,28.17
05/11/2019 18:04,27.65
05/11/2019 18:34,27.03
05/11/2019 19:04,26.43
05/11/2019 19:34,26.05
05/11/2019 20:04,25.65
05/11/2019 20:34,25.38
05/11/2019 21:04,25.18
05/11/2019 21:34,25.05
05/11/2019 22:04,25.00
05/11/2019 22:34,24.87
05/11/2019 23:04,24.68
05/11/2019 23:34,24.48
06/11/2019 00:04,24.27
06/11/2019 00:34,24.05
06/11/2019 01:04,23.87
06/11/2019 01:34,23.73
06/11/2019 02:04,23.55
06/11/2019 02:34,23.37
06/11/2019 03:04,23.18
06/11/2019 03:34,23.02
06/11/2019 04:04,22.90
06/11/2019 04:34,22.80
06/11/2019 05:04,22.68
06/11/2019 05:34,22.75
06/11/2019 06:04,23.15
06/11/2019 06:34,23.65
06/11/2019 07:04,24.37
06/11/2019 07:34,25.18
06/11/2019 08:04,26.62
06/11/2019 08:34,28.05
06/11/2019 09:04,28.95
06/11/2019 09:34,29.35
06/11/2019 10:04,29.80
06/11/2019 10:34,30.92
06/11/2019 11:04,32.20
06/11/2019 11:34,32.68
06/11/2019 12:04,34.05
06/11/2019 12:34,34.48
06/11/2019 13:04,33.77
06/11/2019 13:34,33.40
06/11/2019 14:04,33.37
06/11/2019 14:34,31.35
06/11/2019 15:04,29.93
06/11/2019 15:34,30.15
06/11/2019 16:04,29.48
06/11/2019 16:34,28.93
06/11/2019 17:04,28.37
06/11/2019 17:34,27.98
06/11/2019 18:04,27.47
06/11/2019 18:34,26.93
06/11/2019 19:04,26.30
06/11/2019 19:34,25.72
06/11/2019 20:04,25.38
06/11/2019 20:34,25.05
06/11/2019 21:04,24.85
06/11/2019 21:34,24.70
06/11/2019 22:04,24.52
06/11/2019 22:34,24.35
06/11/2019 23:04,24.17
06/11/2019 23:34,23.95
07/11/2019 00:04,23.77
07/11/2019 00:34,23.60
07/11/2019 01:04,23.45
07/11/2019 01:34,23.35
07/11/2019 02:04,23.23
07/11/2019 02:34,23.18
07/11/2019 03:04,23.10
07/11/2019 03:34,23.02
07/11/2019 04:04,22.97
07/11/2019 04:34,22.87
07/11/2019 05:04,22.77
07/11/2019 05:34,22.77
07/11/2019 06:04,23.18
07/11/2019 06:34,23.82
07/11/2019 07:04,24.67
07/11/2019 07:34,25.57
07/11/2019 08:04,26.78
07/11/2019 08:34,28.33
07/11/2019 09:04,29.02
07/11/2019 09:34,29.50
07/11/2019 10:04,30.40
07/11/2019 10:34,31.28
07/11/2019 11:04,31.78
07/11/2019 11:34,31.73
07/11/2019 12:04,32.42
07/11/2019 12:34,33.82
07/11/2019 13:04,33.35
07/11/2019 13:34,33.42
07/11/2019 14:04,33.03
07/11/2019 14:34,32.07
07/11/2019 15:04,30.75
07/11/2019 15:34,29.53
07/11/2019 16:04,28.90
07/11/2019 16:34,28.12
07/11/2019 17:04,27.33
07/11/2019 17:34,26.72
07/11/2019 18:04,26.12
07/11/2019 18:34,25.50
07/11/2019 19:04,25.17
07/11/2019 19:34,24.97
07/11/2019 20:04,24.87
07/11/2019 20:34,24.75
07/11/2019 21:04,24.63
07/11/2019 21:34,24.50
07/11/2019 22:04,24.42
07/11/2019 22:34,24.35
07/11/2019 23:04,24.30
07/11/2019 23:34,24.22
08/11/2019 00:04,24.15
08/11/2019 00:34,24.03
08/11/2019 01:04,23.92
08/11/2019 01:34,23.82
08/11/2019 02:04,23.72
08/11/2019 02:34,23.63
08/11/2019 03:04,23.53
08/11/2019 03:34,23.43
08/11/2019 04:04,23.37
08/11/2019 04:34,23.35
08/11/2019 05:04,23.40
08/11/2019 05:34,23.43
08/11/2019 06:04,23.78
08/11/2019 06:34,24.35
08/11/2019 07:04,25.05
08/11/2019 07:34,26.18
08/11/2019 08:04,27.33
08/11/2019 08:34,28.65
08/11/2019 09:04,29.85
08/11/2019 09:34,30.18
08/11/2019 10:04,30.12
08/11/2019 10:34,31.17
08/11/2019 11:04,32.30
08/11/2019 11:34,32.70
08/11/2019 12:04,33.00
08/11/2019 12:34,33.93
08/11/2019 13:04,34.27
08/11/2019 13:34,32.53
08/11/2019 14:04,29.97
08/11/2019 14:34,29.27
08/11/2019 15:04,28.58
08/11/2019 15:34,28.43
08/11/2019 16:04,28.03
08/11/2019 16:34,27.32
08/11/2019 17:04,26.55
08/11/2019 17:34,26.00
08/11/2019 18:04,25.55
08/11/2019 18:34,25.28
08/11/2019 19:04,25.03
08/11/2019 19:34,24.95
08/11/2019 20:04,24.80
08/11/2019 20:34,24.67
08/11/2019 21:04,24.57
08/11/2019 21:34,24.50
08/11/2019 22:04,24.38
08/11/2019 22:34,24.30
08/11/2019 23:04,24.22
08/11/2019 23:34,24.20
09/11/2019 00:04,24.23
09/11/2019 00:34,24.20
09/11/2019 01:04,24.12
09/11/2019 01:34,24.10
09/11/2019 02:04,24.10
09/11/2019 02:34,24.10
09/11/2019 03:04,24.10
09/11/2019 03:34,24.18
09/11/2019 04:04,24.32
09/11/2019 04:34,24.43
09/11/2019 05:04,24.58
09/11/2019 05:34,24.82
09/11/2019 06:04,24.98
09/11/2019 06:34,25.35
09/11/2019 07:04,25.98
09/11/2019 07:34,26.18
09/11/2019 08:04,26.32
09/11/2019 08:34,26.30
09/11/2019 09:04,26.23
09/11/2019 09:34,26.27
09/11/2019 10:04,26.60
09/11/2019 10:34,27.03
09/11/2019 11:04,28.37
09/11/2019 11:34,28.48
09/11/2019 12:04,27.22
09/11/2019 12:34,27.17
09/11/2019 13:04,28.20
09/11/2019 13:34,29.82
09/11/2019 14:04,27.58
09/11/2019 14:34,25.50
09/11/2019 15:04,25.00
09/11/2019 15:34,25.10
09/11/2019 16:04,25.10
09/11/2019 16:34,25.10
09/11/2019 17:04,25.03
09/11/2019 17:34,24.95
09/11/2019 18:04,24.75
09/11/2019 18:34,24.55
09/11/2019 19:04,24.37
09/11/2019 19:34,24.18
09/11/2019 20:04,24.07
09/11/2019 20:34,23.93
09/11/2019 21:04,23.85
09/11/2019 21:34,23.75
09/11/2019 22:04,23.67
09/11/2019 22:34,23.57
09/11/2019 23:04,23.43
09/11/2019 23:34,23.28
10/11/2019 00:04,23.15
10/11/2019 00:34,23.08
10/11/2019 01:04,23.10
10/11/2019 01:34,23.22
10/11/2019 02:04,23.35
10/11/2019 02:34,23.52
10/11/2019 03:04,23.60
10/11/2019 03:34,23.68
10/11/2019 04:04,23.70
10/11/2019 04:34,23.70
10/11/2019 05:04,23.65
10/11/2019 05:34,23.68
10/11/2019 06:04,24.02
10/11/2019 06:34,24.35
10/11/2019 07:04,24.77
10/11/2019 07:34,25.13
10/11/2019 08:04,26.33
10/11/2019 08:34,28.02
10/11/2019 09:04,28.98
10/11/2019 09:34,29.02
10/11/2019 10:04,29.42
10/11/2019 10:34,30.40
10/11/2019 11:04,31.23
10/11/2019 11:34,31.45
10/11/2019 12:04,32.48
10/11/2019 12:34,33.68
10/11/2019 13:04,32.37
10/11/2019 13:34,31.75
10/11/2019 14:04,31.60
10/11/2019 14:34,31.22
10/11/2019 15:04,30.43
10/11/2019 15:34,29.80
10/11/2019 16:04,29.35
10/11/2019 16:38,28.73
10/11/2019 17:08,28.17
10/11/2019 17:38,27.62
10/11/2019 18:08,27.07
10/11/2019 18:38,26.55
10/11/2019 19:08,26.15
10/11/2019 19:38,25.97
10/11/2019 20:08,25.73
10/11/2019 20:38,25.48
10/11/2019 21:08,25.27
10/11/2019 21:38,25.10
10/11/2019 22:08,25.10
10/11/2019 22:38,25.05
10/11/2019 23:08,25.00
10/11/2019 23:38,24.96
11/11/2019 00:08,
11/11/2019 00:38,
11/11/2019 01:08,
11/11/2019 01:38,
11/11/2019 02:08,
11/11/2019 02:38,
11/11/2019 03:08,
11/11/2019 03:38,
11/11/2019 04:08,
11/11/2019 04:38,
11/11/2019 05:08,
11/11/2019 05:38,
11/11/2019 06:08,
11/11/2019 06:38,
11/11/2019 07:08,
11/11/2019 07:38,
11/11/2019 08:08,
11/11/2019 08:38,
11/11/2019 09:08,
11/11/2019 09:38,
11/11/2019 10:08,
11/11/2019 10:38,
11/11/2019 11:08,
11/11/2019 11:38,
11/11/2019 12:08,
11/11/2019 12:38,
11/11/2019 13:08,
11/11/2019 13:38,
11/11/2019 14:08,
11/11/2019 14:38,
11/11/2019 15:08,30.10
11/11/2019 15:38,26.78
11/11/2019 16:08,24.45
11/11/2019 16:38,24.18
11/11/2019 17:08,24.47
11/11/2019 17:38,24.57
11/11/2019 18:08,24.60
11/11/2019 18:38,24.60
11/11/2019 19:08,24.60
11/11/2019 19:38,24.57
11/11/2019 20:08,24.50
11/11/2019 20:38,24.50
11/11/2019 21:08,24.42
11/11/2019 21:38,24.40
11/11/2019 22:08,24.40
11/11/2019 22:38,24.40
11/11/2019 23:08,24.32
11/11/2019 23:38,24.30
12/11/2019 00:08,24.30
12/11/2019 00:38,24.20
12/11/2019 01:08,24.12
12/11/2019 01:38,24.02
12/11/2019 02:08,24.00
12/11/2019 02:38,24.00
12/11/2019 03:08,24.00
12/11/2019 03:38,24.03
12/11/2019 04:08,24.10
12/11/2019 04:38,24.18
12/11/2019 05:08,24.27
12/11/2019 05:38,24.40
12/11/2019 06:08,24.60
12/11/2019 06:38,24.93
12/11/2019 07:08,25.07
12/11/2019 07:38,25.52
12/11/2019 08:08,25.73
12/11/2019 08:38,25.85
12/11/2019 09:08,26.15
12/11/2019 09:38,26.87
12/11/2019 10:08,28.15
12/11/2019 10:38,28.45
12/11/2019 11:08,29.43
12/11/2019 11:38,29.82
12/11/2019 12:08,30.03
12/11/2019 12:38,28.95
12/11/2019 13:08,27.97
12/11/2019 13:38,26.85
12/11/2019 14:08,26.03
12/11/2019 14:38,25.87
12/11/2019 15:08,25.75
12/11/2019 15:38,25.90
12/11/2019 16:08,25.90
12/11/2019 16:38,25.85
12/11/2019 17:08,25.63
12/11/2019 17:38,25.40
12/11/2019 18:08,25.18
12/11/2019 18:38,25.00
12/11/2019 19:08,24.98
12/11/2019 19:38,24.87
12/11/2019 20:08,24.80
12/11/2019 20:38,24.72
12/11/2019 21:08,24.65
12/11/2019 21:38,24.53
12/11/2019 22:08,24.40
12/11/2019 22:38,24.27
12/11/2019 23:08,24.17
12/11/2019 23:38,24.06
13/11/2019 00:08,
13/11/2019 00:38,
13/11/2019 01:08,
13/11/2019 01:38,
13/11/2019 02:08,
13/11/2019 02:38,
13/11/2019 03:08,
13/11/2019 03:38,
13/11/2019 04:08,
13/11/2019 04:38,
13/11/2019 05:08,
13/11/2019 05:38,
13/11/2019 06:08,
13/11/2019 06:38,
13/11/2019 07:08,
13/11/2019 07:38,
13/11/2019 08:08,
13/11/2019 08:38,
13/11/2019 09:08,
13/11/2019 09:38,
13/11/2019 10:08,
13/11/2019 10:38,
13/11/2019 11:08,
13/11/2019 11:38,
13/11/2019 12:08,
13/11/2019 12:38,
13/11/2019 13:08,
13/11/2019 13:38,
13/11/2019 16:12,
13/11/2019 16:42,
13/11/2019 17:12,
13/11/2019 17:42,
13/11/2019 18:12,
13/11/2019 18:42,
13/11/2019 19:12,
13/11/2019 19:42,
13/11/2019 20:12,
13/11/2019 20:42,
13/11/2019 21:12,
13/11/2019 21:42,
13/11/2019 22:12,
13/11/2019 22:42,
13/11/2019 23:12,
13/11/2019 23:42,25.50
14/11/2019 00:12,25.43
14/11/2019 00:42,25.28
14/11/2019 01:12,25.15
14/11/2019 01:42,25.10
14/11/2019 02:12,25.00
14/11/2019 02:42,24.92
14/11/2019 03:12,24.83
14/11/2019 03:42,24.52
14/11/2019 04:12,24.30
14/11/2019 04:42,24.23
14/11/2019 05:12,24.20
14/11/2019 05:42,24.28
14/11/2019 06:12,24.30
14/11/2019 06:42,24.40
14/11/2019 07:12,24.65
14/11/2019 07:42,24.77
14/11/2019 08:12,24.62
14/11/2019 08:42,24.47
14/11/2019 09:12,24.32
14/11/2019 09:42,24.33
14/11/2019 10:11,24.43
14/11/2019 10:41,24.70
14/11/2019 11:11,24.95
14/11/2019 11:41,25.05
14/11/2019 12:11,25.38
14/11/2019 12:41,25.52
14/11/2019 13:11,25.58
14/11/2019 13:41,25.90
14/11/2019 14:11,25.90
14/11/2019 14:41,26.02
14/11/2019 15:11,25.95
14/11/2019 15:41,25.98
14/11/2019 16:11,25.98
14/11/2019 16:41,25.93
14/11/2019 17:11,25.68
14/11/2019 17:41,25.43
14/11/2019 18:11,25.10
14/11/2019 18:41,24.88
14/11/2019 19:11,24.68
14/11/2019 19:41,24.42
14/11/2019 20:11,24.20
14/11/2019 20:41,24.00
14/11/2019 21:11,23.83
14/11/2019 21:41,23.70
14/11/2019 22:11,23.55
14/11/2019 22:41,23.37
14/11/2019 23:11,23.27
14/11/2019 23:41,23.17
15/11/2019 00:11,23.08
15/11/2019 00:41,22.92
15/11/2019 01:11,22.77
15/11/2019 01:41,22.63
15/11/2019 02:11,22.55
15/11/2019 02:41,22.45
15/11/2019 03:11,22.35
15/11/2019 03:41,22.22
15/11/2019 04:11,22.07
15/11/2019 04:41,21.93
15/11/2019 05:11,21.80
15/11/2019 05:41,21.97
15/11/2019 06:11,22.37
15/11/2019 06:41,23.05
15/11/2019 07:11,23.75
15/11/2019 07:41,24.47
15/11/2019 08:11,25.20
15/11/2019 08:41,26.32
15/11/2019 09:11,27.92
15/11/2019 09:41,28.58
15/11/2019 10:11,29.55
15/11/2019 10:41,30.50
15/11/2019 11:11,31.68
15/11/2019 11:41,32.52
15/11/2019 12:11,33.18
15/11/2019 12:41,34.23
15/11/2019 13:11,34.58
15/11/2019 13:41,33.30
15/11/2019 14:11,32.17
15/11/2019 14:41,32.67
15/11/2019 15:11,30.98
15/11/2019 15:41,29.85
15/11/2019 16:11,29.23
15/11/2019 16:41,28.47
15/11/2019 17:11,28.10
15/11/2019 17:41,27.53
15/11/2019 18:11,26.88
15/11/2019 18:41,26.42
15/11/2019 19:11,26.12
15/11/2019 19:41,25.85
15/11/2019 20:11,25.55
15/11/2019 20:41,25.30
15/11/2019 21:11,25.10
15/11/2019 21:41,25.00
15/11/2019 22:11,25.00
15/11/2019 22:41,24.92
15/11/2019 23:11,24.78
15/11/2019 23:41,24.67
16/11/2019 00:11,24.52
16/11/2019 00:41,24.33
16/11/2019 01:11,24.15
16/11/2019 01:41,23.97
16/11/2019 02:11,23.78
16/11/2019 02:41,23.65
16/11/2019 03:11,23.53
16/11/2019 03:41,23.38
16/11/2019 04:11,23.25
16/11/2019 04:41,23.12
16/11/2019 05:11,22.95
16/11/2019 05:41,23.00
16/11/2019 06:11,23.43
16/11/2019 06:41,23.97
16/11/2019 07:11,24.68
16/11/2019 07:41,25.43
16/11/2019 08:11,26.73
16/11/2019 08:41,28.02
16/11/2019 09:11,29.22
16/11/2019 09:41,30.40
16/11/2019 10:11,30.98
16/11/2019 10:41,31.48
16/11/2019 11:11,31.98
16/11/2019 11:41,32.42
16/11/2019 12:11,32.98
16/11/2019 12:41,34.23
16/11/2019 13:11,33.43
16/11/2019 13:41,33.15
16/11/2019 14:11,34.12
16/11/2019 14:41,32.92
16/11/2019 15:11,30.42
16/11/2019 15:41,29.22
16/11/2019 16:11,28.35
16/11/2019 16:41,27.85
16/11/2019 17:11,27.28
16/11/2019 17:41,26.83
16/11/2019 18:11,26.45
16/11/2019 18:41,26.18
16/11/2019 19:11,25.95
16/11/2019 19:41,25.90
16/11/2019 20:11,25.75
16/11/2019 20:41,25.50
16/11/2019 21:11,25.27
16/11/2019 21:41,25.12
16/11/2019 22:11,25.10
16/11/2019 22:41,25.10
16/11/2019 23:11,25.02
16/11/2019 23:41,25.00
17/11/2019 00:11,25.00
17/11/2019 00:41,25.00
17/11/2019 01:11,25.00
17/11/2019 01:41,25.00
17/11/2019 02:11,24.90
17/11/2019 02:41,24.90
17/11/2019 03:11,24.85
17/11/2019 03:41,24.77
17/11/2019 04:11,24.62
17/11/2019 04:41,24.43
17/11/2019 05:11,24.20
17/11/2019 05:41,24.20
17/11/2019 06:11,24.67
17/11/2019 06:41,25.02
17/11/2019 07:11,25.55
17/11/2019 07:41,26.42
17/11/2019 08:11,27.42
17/11/2019 08:41,28.30
17/11/2019 09:11,29.12
17/11/2019 09:41,29.85
17/11/2019 10:11,30.67
17/11/2019 10:41,31.37
17/11/2019 11:11,31.68
17/11/2019 11:41,32.40
17/11/2019 12:11,32.70
17/11/2019 12:41,33.28
17/11/2019 13:11,33.15
17/11/2019 13:41,34.18
17/11/2019 14:11,34.33
17/11/2019 14:41,33.48
17/11/2019 15:11,31.90
17/11/2019 15:41,31.20
17/11/2019 16:11,30.60
17/11/2019 16:41,29.73
17/11/2019 17:11,28.97
17/11/2019 17:41,28.32
17/11/2019 18:11,27.78
17/11/2019 18:41,27.25
17/11/2019 19:11,26.72
17/11/2019 19:41,26.35
17/11/2019 20:11,26.08
17/11/2019 20:41,25.95
17/11/2019 21:11,25.80
17/11/2019 21:41,25.58
17/11/2019 22:11,25.35
17/11/2019 22:41,25.13
17/11/2019 23:11,25.10
17/11/2019 23:41,25.10
18/11/2019 00:11,25.10
18/11/2019 00:41,25.10
18/11/2019 01:11,25.10
18/11/2019 01:41,25.00
18/11/2019 02:11,25.00
18/11/2019 02:41,24.92
18/11/2019 03:11,24.92
18/11/2019 03:41,25.00
18/11/2019 04:11,25.00
18/11/2019 04:41,24.92
18/11/2019 05:11,24.80
18/11/2019 05:41,24.87
18/11/2019 06:11,25.05
18/11/2019 06:41,25.60
18/11/2019 07:11,26.20
18/11/2019 07:41,27.13
18/11/2019 08:11,28.07
18/11/2019 08:41,28.83
18/11/2019 09:11,29.85
18/11/2019 09:41,30.65
18/11/2019 10:11,31.00
18/11/2019 10:41,31.62
18/11/2019 11:11,32.68
18/11/2019 11:41,32.90
18/11/2019 12:11,33.05
18/11/2019 12:41,33.87
18/11/2019 13:11,34.07
18/11/2019 13:41,33.18
18/11/2019 14:11,32.07
18/11/2019 14:41,28.17
18/11/2019 15:11,25.18
18/11/2019 15:41,24.37
18/11/2019 16:11,24.55
18/11/2019 16:41,24.57
18/11/2019 17:11,24.53
18/11/2019 17:41,24.67
18/11/2019 18:11,24.70
18/11/2019 18:41,24.68
18/11/2019 19:11,24.60
18/11/2019 19:41,24.55
18/11/2019 20:11,24.47
18/11/2019 20:41,24.40
18/11/2019 21:11,24.33
18/11/2019 21:41,24.30
18/11/2019 22:11,24.25
18/11/2019 22:41,24.17
18/11/2019 23:11,24.10
18/11/2019 23:41,24.10
19/11/2019 00:11,24.10
19/11/2019 00:41,24.10
19/11/2019 01:11,24.10
19/11/2019 01:41,24.10
19/11/2019 02:11,24.10
19/11/2019 02:41,24.20
19/11/2019 03:11,24.10
19/11/2019 03:41,24.10
19/11/2019 04:11,24.02
19/11/2019 04:41,23.97
19/11/2019 05:11,23.90
19/11/2019 05:41,24.00
19/11/2019 06:11,24.17
19/11/2019 06:41,24.45
19/11/2019 07:11,24.87
19/11/2019 07:41,25.20
19/11/2019 08:11,25.90
19/11/2019 08:41,27.00
19/11/2019 09:11,28.08
19/11/2019 09:41,28.23
19/11/2019 10:11,28.65
19/11/2019 10:41,29.60
19/11/2019 11:11,30.50
19/11/2019 11:41,30.98
19/11/2019 12:11,30.97
19/11/2019 12:41,31.90
19/11/2019 13:11,33.12
19/11/2019 13:41,32.95
19/11/2019 14:11,33.38
19/11/2019 14:41,32.12
19/11/2019 15:11,30.08
19/11/2019 15:41,28.93
19/11/2019 16:11,28.45
19/11/2019 16:41,27.80
19/11/2019 17:11,27.32
19/11/2019 17:41,27.07
19/11/2019 18:11,26.80
19/11/2019 18:41,26.50
19/11/2019 19:11,26.20
19/11/2019 19:41,25.95
19/11/2019 20:11,25.63
19/11/2019 20:41,25.42
19/11/2019 21:11,25.17
19/11/2019 21:41,25.10
19/11/2019 22:11,25.00
19/11/2019 22:41,25.00
19/11/2019 23:11,24.88
19/11/2019 23:41,24.75
20/11/2019 00:11,24.63
20/11/2019 00:41,24.47
20/11/2019 01:11,24.35
20/11/2019 01:41,24.23
20/11/2019 02:11,24.13
20/11/2019 02:41,24.03
20/11/2019 03:11,23.90
20/11/2019 03:41,23.77
20/11/2019 04:11,23.63
20/11/2019 04:41,23.53
20/11/2019 05:11,23.43
20/11/2019 05:41,23.52
20/11/2019 06:11,23.82
20/11/2019 06:41,24.35
20/11/2019 07:11,24.97
20/11/2019 07:41,26.03
20/11/2019 08:11,27.48
20/11/2019 08:41,28.17
20/11/2019 09:11,29.22
20/11/2019 09:41,29.92
20/11/2019 10:11,30.03
20/11/2019 10:41,30.28
20/11/2019 11:11,31.08
20/11/2019 11:41,31.70
20/11/2019 12:11,32.60
20/11/2019 12:41,33.42
20/11/2019 13:11,32.78
20/11/2019 13:41,34.55
20/11/2019 14:11,31.67
20/11/2019 14:41,28.43
20/11/2019 15:11,28.13
20/11/2019 15:41,28.25
20/11/2019 16:11,28.15
20/11/2019 16:41,27.33
20/11/2019 17:11,26.93
20/11/2019 17:41,26.67
20/11/2019 18:11,26.35
20/11/2019 18:41,26.03
20/11/2019 19:11,25.80
20/11/2019 19:41,25.52
20/11/2019 20:11,25.33
20/11/2019 20:41,25.15
20/11/2019 21:11,25.10
20/11/2019 21:41,25.10
20/11/2019 22:11,25.10
20/11/2019 22:41,25.10
20/11/2019 23:11,25.10
20/11/2019 23:41,25.10
21/11/2019 00:11,25.10
21/11/2019 00:41,25.00
21/11/2019 01:11,25.00
21/11/2019 01:41,25.00
21/11/2019 02:11,25.00
21/11/2019 02:41,24.92
21/11/2019 03:11,24.88
21/11/2019 03:41,24.80
21/11/2019 04:11,24.75
21/11/2019 04:41,24.67
21/11/2019 05:11,24.53
21/11/2019 05:41,24.52
21/11/2019 06:11,24.92
21/11/2019 06:41,25.23
21/11/2019 07:11,26.13
21/11/2019 07:41,27.23
21/11/2019 08:11,28.00
21/11/2019 08:41,28.60
21/11/2019 09:11,28.90
21/11/2019 09:41,29.25
21/11/2019 10:11,29.98
21/11/2019 10:41,30.67
21/11/2019 11:11,31.75
21/11/2019 11:41,32.68
21/11/2019 12:11,32.52
21/11/2019 12:41,33.33
21/11/2019 13:11,34.43
21/11/2019 13:41,32.90
21/11/2019 14:11,31.13
21/11/2019 14:41,29.00
21/11/2019 15:11,26.42
21/11/2019 15:41,25.53
21/11/2019 16:11,25.87
21/11/2019 16:41,25.90
21/11/2019 17:11,25.80
21/11/2019 17:41,25.62
21/11/2019 18:11,25.35
21/11/2019 18:41,25.18
21/11/2019 19:11,25.10
21/11/2019 19:41,25.10
21/11/2019 20:11,25.10
21/11/2019 20:41,25.10
21/11/2019 21:11,25.10
21/11/2019 21:41,25.02
21/11/2019 22:11,25.00
21/11/2019 22:41,24.92
21/11/2019 23:11,24.80
21/11/2019 23:41,24.68
22/11/2019 00:11,24.60
22/11/2019 00:41,24.60
22/11/2019 01:11,24.60
22/11/2019 01:41,24.60
22/11/2019 02:11,24.60
22/11/2019 02:41,24.60
22/11/2019 03:11,24.60
22/11/2019 03:41,24.53
22/11/2019 04:11,24.50
22/11/2019 04:41,24.50
22/11/2019 05:11,24.50
22/11/2019 05:41,24.57
22/11/2019 06:11,24.77
22/11/2019 06:41,24.98
22/11/2019 07:11,25.10
22/11/2019 07:41,25.18
22/11/2019 08:11,25.72
22/11/2019 08:41,25.88
22/11/2019 09:11,26.45
22/11/2019 09:41,27.88
22/11/2019 10:11,28.75
22/11/2019 10:41,29.30
22/11/2019 11:11,30.40
22/11/2019 11:41,31.22
22/11/2019 12:11,31.48
22/11/2019 12:41,32.57
22/11/2019 13:11,32.17
22/11/2019 13:41,31.13
22/11/2019 14:11,32.87
22/11/2019 14:41,31.38
22/11/2019 15:11,28.52
22/11/2019 15:41,26.25
22/11/2019 16:11,25.38
22/11/2019 16:41,25.00
22/11/2019 17:11,25.03
